date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2015-10-12,2015,Oct,2015-2016,1,,2,11.248,11.105125,11.1223316,11.005,11.273
2015-10-13,2015,Oct,2015-2016,1,,2,11.297,11.212,11.20916493,11.078,11.419
2015-10-14,2015,Oct,2015-2016,1,,2,11.297,11.248,11.25097917,11.078,11.467
2015-10-15,2015,Oct,2015-2016,1,,2,11.565,11.327375,11.33013194,11.127,11.637
2015-10-16,2015,Oct,2015-2016,1,,2,11.662,11.561875,11.54578299,11.37,11.904
2015-10-17,2015,Oct,2015-2016,1,,2,11.54,11.625,11.62817708,11.443,11.807
2015-10-18,2015,Oct,2015-2016,1,,2,11.662,11.7465,11.77551042,11.54,12.171
2015-10-19,2015,Oct,2015-2016,1,,2,11.88,11.7285,11.87962847,11.589,12.413
2015-10-20,2015,Oct,2015-2016,1,,2,12.025,12.119125,12.17988021,11.832,12.558
2015-10-21,2015,Oct,2015-2016,1,,2,12.534,12.449,12.33303299,11.977,12.606
2015-10-22,2015,Oct,2015-2016,1,,2,12.823,12.772,12.74756771,12.485,12.968
2015-10-23,2015,Oct,2015-2016,1,,2,12.847,12.871,12.87193056,12.727,12.992
2015-10-24,2015,Oct,2015-2016,1,,2,12.678,12.775,12.75962674,12.509,12.896
2015-10-25,2015,Oct,2015-2016,1,,2,12.268,12.442875,12.36148958,11.783,12.775
2015-10-26,2015,Oct,2015-2016,1,,2,11.977,11.989,12.04767882,11.637,12.678
2015-10-27,2015,Oct,2015-2016,1,,2,11.589,11.74075,11.75486806,11.492,12.074
2015-10-28,2015,Oct,2015-2016,1,,2,11.71,11.6405,11.63735243,11.37,11.904
2015-10-29,2015,Oct,2015-2016,1,,2,11.88,11.7525,11.77420486,11.613,12.098
2015-10-30,2015,Oct,2015-2016,1,,2,11.953,11.901,11.90269965,11.759,12.098
2015-10-31,2015,Oct,2015-2016,1,,2,11.71,11.795,11.82588021,11.686,12.001
2015-11-01,2015,Nov,2015-2016,1,,2,11.467,11.64325,11.63749132,11.467,11.71
2015-11-02,2015,Nov,2015-2016,1,,2,11.443,11.516,11.50778472,11.297,11.589
2015-11-03,2015,Nov,2015-2016,1,,2,11.443,11.443,11.44082639,11.224,11.54
2015-11-04,2015,Nov,2015-2016,1,,2,11.127,11.3,11.26896528,11.053,11.443
2015-11-05,2015,Nov,2015-2016,1,,2,11.127,11.099,11.07709722,10.834,11.321
2015-11-06,2015,Nov,2015-2016,1,,2,11.175,11.16,11.14503472,11.005,11.248
2015-11-07,2015,Nov,2015-2016,1,,2,11.346,11.127,11.1590434,10.858,11.467
2015-11-08,2015,Nov,2015-2016,1,,2,10.956,10.968125,10.99351042,10.687,11.3335
2015-11-09,2015,Nov,2015-2016,1,,2,11.005,10.974125,10.9655191,10.541,11.175
2015-11-10,2015,Nov,2015-2016,1,,2,10.541,10.718,10.74880556,10.418,11.127
2015-11-11,2015,Nov,2015-2016,1,,2,11.151,10.791125,10.78636458,10.443,11.151
2015-11-12,2015,Nov,2015-2016,1,,2,10.81,10.968,10.97475868,10.81,11.151
2015-11-13,2015,Nov,2015-2016,1,,2,10.638,10.748375,10.73177083,10.565,10.81
2015-11-14,2015,Nov,2015-2016,1,,2,10.516,10.605,10.59655903,10.467,10.638
2015-11-15,2015,Nov,2015-2016,1,,2,10.394,10.443,10.45439236,10.222,10.614
2015-11-16,2015,Nov,2015-2016,1,,2,10.271,10.32,10.31501215,10.1,10.516
2015-11-17,2015,Nov,2015-2016,1,,2,10.026,10.209875,10.17428646,9.977,10.296
2015-11-18,2015,Nov,2015-2016,1,,2,10.198,10.1855,10.17490972,9.854,10.394
2015-11-19,2015,Nov,2015-2016,1,,2,10.198,10.3205,10.31652778,9.977,10.59
2015-11-20,2015,Nov,2015-2016,1,,2,9.952,10.112,10.08013542,9.583,10.247
2015-11-21,2015,Nov,2015-2016,1,,2,9.534,9.58925,9.60946875,9.336,10.051
2015-11-22,2015,Nov,2015-2016,1,,2,9.706,9.485,9.520645833,9.336,9.805
2015-11-23,2015,Nov,2015-2016,1,,2,9.608,9.567375,9.647072917,9.163,10.222
2015-11-24,2015,Nov,2015-2016,1,,2,9.731,9.57675,9.492703125,8.817,9.903
2015-11-25,2015,Nov,2015-2016,1,,2,9.583,9.638375,9.659680556,9.262,10.198
2015-11-26,2015,Nov,2015-2016,1,,2,9.485,9.509,9.493989583,9.336,9.657
2015-11-27,2015,Nov,2015-2016,1,,2,9.46,9.46,9.456918403,9.262,9.632
2015-11-28,2015,Nov,2015-2016,1,,2,9.435,9.44125,9.430515625,9.213,9.558
2015-11-29,2015,Nov,2015-2016,1,,2,9.064,9.256,9.257928819,9.064,9.485
2015-11-30,2015,Nov,2015-2016,1,,2,8.99,9.04,9.066107639,8.941,9.238
2015-12-01,2015,Dec,2015-2016,1,,2,9.04,9.073375,9.077197917,8.965,9.139
2015-12-02,2015,Dec,2015-2016,1,,2,9.04,9.0025,9.001451389,8.916,9.064
2015-12-03,2015,Dec,2015-2016,1,,2,9.089,9.142,9.126991319,9.015,9.188
2015-12-04,2015,Dec,2015-2016,1,,2,9.213,9.262,9.261354167,9.04,9.386
2015-12-05,2015,Dec,2015-2016,1,,2,9.262,9.2745,9.284421875,9.188,9.361
2015-12-06,2015,Dec,2015-2016,1,,2,9.312,9.287,9.289475694,9.188,9.41
2015-12-07,2015,Dec,2015-2016,1,,2,9.485,9.41,9.406095486,9.188,9.608
2015-12-08,2015,Dec,2015-2016,1,,2,9.632,9.623,9.597543403,9.41,9.731
2015-12-09,2015,Dec,2015-2016,1,,2,9.485,9.46,9.429685764,9.139,9.657
2015-12-10,2015,Dec,2015-2016,1,,2,9.657,9.315,9.317493056,9.114,9.657
2015-12-11,2015,Dec,2015-2016,1,,2,9.485,9.40425,9.388541667,8.916,9.731
2015-12-12,2015,Dec,2015-2016,1,,2,9.756,9.389,9.421064236,9.163,9.756
2015-12-13,2015,Dec,2015-2016,1,,2,8.841,9.14475,9.048491319,8.27,9.78
2015-12-14,2015,Dec,2015-2016,1,,2,9.608,9.287,9.272112847,8.593,9.903
2015-12-15,2015,Dec,2015-2016,1,,2,9.064,9.29325,9.360541667,9.015,9.829
2015-12-16,2015,Dec,2015-2016,1,,2,9.139,9.178625,9.180175347,8.99,9.361
2015-12-17,2015,Dec,2015-2016,1,,2,9.163,9.213,9.210631944,9.04,9.336
2015-12-18,2015,Dec,2015-2016,1,,2,9.089,9.139,9.167725694,9.015,9.435
2015-12-19,2015,Dec,2015-2016,1,,2,9.262,9.25,9.237220486,9.015,9.46
2015-12-20,2015,Dec,2015-2016,1,,2,9.262,9.262,9.267826389,9.089,9.386
2015-12-21,2015,Dec,2015-2016,1,,2,9.188,9.247,9.254697917,9.188,9.361
2015-12-22,2015,Dec,2015-2016,1,,2,9.114,9.139,9.15034375,9.064,9.238
2015-12-23,2015,Dec,2015-2016,1,,2,8.767,9.024375,9.018852431,8.767,9.213
2015-12-24,2015,Dec,2015-2016,1,,2,9.015,8.751375,8.746638889,8.394,9.089
2015-12-25,2015,Dec,2015-2016,1,,2,8.817,8.723375,8.715496528,8.394,9.064
2015-12-26,2015,Dec,2015-2016,1,,2,8.319,8.494,8.567204861,8.295,8.941
2015-12-27,2015,Dec,2015-2016,1,,2,8.568,8.568,8.523095486,8.245,8.668
2015-12-28,2015,Dec,2015-2016,1,,2,8.494,8.633625,8.623684028,8.444,8.742
2015-12-29,2015,Dec,2015-2016,1,,2,8.394,8.558625,8.544277778,8.369,8.717
2015-12-30,2015,Dec,2015-2016,1,,2,8.095,8.394,8.358901042,8.095,8.668
2015-12-31,2015,Dec,2015-2016,1,,2,7.995,8.25125,8.250701389,7.995,8.543
2016-01-01,2016,Jan,2015-2016,1,,2,7.995,8.098125,8.105236111,7.92,8.319
2016-01-02,2016,Jan,2015-2016,1,,2,7.995,8.060625,8.094090278,7.87,8.319
2016-01-03,2016,Jan,2015-2016,1,,2,7.845,7.92625,7.949253472,7.77,8.195
2016-01-04,2016,Jan,2015-2016,1,,2,7.77,7.8325,7.820623264,7.594,8.02
2016-01-05,2016,Jan,2015-2016,1,,2,7.745,7.77,7.784050347,7.569,7.97
2016-01-06,2016,Jan,2015-2016,1,,2,7.695,7.619,7.653913194,7.494,8.17
2016-01-07,2016,Jan,2015-2016,1,,2,7.77,7.645,7.645446181,7.494,7.845
2016-01-08,2016,Jan,2015-2016,1,,2,7.97,7.745,7.770270833,7.519,8.02
2016-01-09,2016,Jan,2015-2016,1,,2,8.469,7.835625,7.865654514,7.695,8.469
2016-01-10,2016,Jan,2015-2016,1,,2,8.02,8.06375,8.088939236,7.945,8.519
2016-01-11,2016,Jan,2015-2016,1,,2,8.145,8.1075,8.106588542,7.97,8.22
2016-01-12,2016,Jan,2015-2016,1,,2,8.319,8.248125,8.262211806,8.12,8.369
2016-01-13,2016,Jan,2015-2016,1,,2,8.27,8.319,8.305807292,8.245,8.369
2016-01-14,2016,Jan,2015-2016,1,,2,8.17,8.27,8.264902778,8.145,8.319
2016-01-15,2016,Jan,2015-2016,1,,2,8.17,8.204375,8.192395833,8.095,8.245
2016-01-16,2016,Jan,2015-2016,1,,2,8.469,8.365875,8.365335069,8.17,8.543
2016-01-17,2016,Jan,2015-2016,1,,2,8.394,8.397125,8.408539931,8.319,8.494
2016-01-18,2016,Jan,2015-2016,1,,2,8.369,8.37525,8.381022569,8.344,8.444
2016-01-19,2016,Jan,2015-2016,1,,2,8.394,8.419,8.405588542,8.319,8.494
2016-01-20,2016,Jan,2015-2016,1,,2,8.419,8.394,8.401248264,8.319,8.469
2016-01-21,2016,Jan,2015-2016,1,,2,8.494,8.497125,8.483571181,8.369,8.568
2016-01-22,2016,Jan,2015-2016,1,,2,8.394,8.444,8.452159722,8.369,8.519
2016-01-23,2016,Jan,2015-2016,1,,2,8.394,8.394,8.397125,8.344,8.469
2016-01-24,2016,Jan,2015-2016,1,,2,8.394,8.378375,8.378076389,8.295,8.444
2016-01-25,2016,Jan,2015-2016,1,,2,8.519,8.46275,8.451942708,8.369,8.519
2016-01-26,2016,Jan,2015-2016,1,,2,8.419,8.469,8.469930556,8.394,8.543
2016-01-27,2016,Jan,2015-2016,1,,2,8.519,8.444,8.445041667,8.394,8.519
2016-01-28,2016,Jan,2015-2016,1,,2,8.419,8.469,8.455979167,8.419,8.519
2016-01-29,2016,Jan,2015-2016,1,,2,8.319,8.41275,8.409451389,8.319,8.469
2016-01-30,2016,Jan,2015-2016,1,,2,8.27,8.298,8.309578125,8.27,8.369
2016-01-31,2016,Jan,2015-2016,1,,2,8.295,8.27,8.273234375,8.245,8.319
2016-02-01,2016,Feb,2015-2016,1,,2,8.319,8.322125,8.307611111,8.195,8.444
2016-02-02,2016,Feb,2015-2016,1,,2,8.245,8.295,8.293211806,8.22,8.344
2016-02-03,2016,Feb,2015-2016,1,,2,8.045,8.1575,8.166006944,7.995,8.27
2016-02-04,2016,Feb,2015-2016,1,,2,8.12,8.045,8.052508681,7.995,8.12
2016-02-05,2016,Feb,2015-2016,1,,2,8.145,8.166875,8.167526042,8.07,8.27
2016-02-06,2016,Feb,2015-2016,1,,2,8.145,8.12,8.115659722,8.02,8.22
2016-02-07,2016,Feb,2015-2016,1,,2,8.295,8.22,8.241767361,8.12,8.369
2016-02-08,2016,Feb,2015-2016,1,,2,8.22,8.295,8.287401042,8.22,8.344
2016-02-09,2016,Feb,2015-2016,1,,2,8.295,8.210625,8.217786458,8.095,8.295
2016-02-10,2016,Feb,2015-2016,1,,2,8.319,8.27,8.284395833,8.22,8.369
2016-02-11,2016,Feb,2015-2016,1,,2,8.394,8.32525,8.319612847,8.245,8.469
2016-02-12,2016,Feb,2015-2016,1,,2,8.643,8.568,8.584442708,8.394,8.841
2016-02-13,2016,Feb,2015-2016,1,,2,8.618,8.627375,8.635105903,8.568,8.717
2016-02-14,2016,Feb,2015-2016,1,,2,8.643,8.668,8.671421875,8.618,8.717
2016-02-15,2016,Feb,2015-2016,1,,2,8.668,8.668,8.659102431,8.618,8.693
2016-02-16,2016,Feb,2015-2016,1,,2,8.792,8.720125,8.727319444,8.618,8.841
2016-02-17,2016,Feb,2015-2016,1,,2,8.767,8.767,8.765133681,8.717,8.792
2016-02-18,2016,Feb,2015-2016,1,,2,8.817,8.792,8.791322917,8.717,8.866
2016-02-19,2016,Feb,2015-2016,1,,2,8.866,8.866,8.851185764,8.742,8.941
2016-02-20,2016,Feb,2015-2016,1,,2,8.866,8.866,8.874833333,8.767,8.941
2016-02-21,2016,Feb,2015-2016,1,,2,9.015,8.85675,8.858137153,8.792,9.015
2016-02-22,2016,Feb,2015-2016,1,,2,9.188,9.098375,9.055630208,8.841,9.188
2016-02-23,2016,Feb,2015-2016,1,,2,9.139,9.114,9.120668403,9.015,9.238
2016-02-24,2016,Feb,2015-2016,1,,2,9.163,9.114,9.121402778,9.015,9.262
2016-02-25,2016,Feb,2015-2016,1,,2,9.188,9.163,9.151213542,9.064,9.238
2016-02-26,2016,Feb,2015-2016,1,,2,9.163,9.163,9.170855903,9.114,9.262
2016-02-27,2016,Feb,2015-2016,1,,2,9.139,9.139,9.157868056,9.114,9.262
2016-02-28,2016,Feb,2015-2016,1,,2,9.163,9.16,9.171930556,9.114,9.312
2016-02-29,2016,Feb,2015-2016,1,,2,9.139,9.163,9.189256944,9.114,9.287
2016-03-01,2016,Mar,2015-2016,1,,2,9.089,9.114,9.106788194,9.064,9.163
2016-03-02,2016,Mar,2015-2016,1,,2,9.04,9.089,9.067467014,8.916,9.163
2016-03-03,2016,Mar,2015-2016,1,,2,9.04,9.043,9.066354167,8.99,9.213
2016-03-04,2016,Mar,2015-2016,1,,2,8.941,9.015,8.995206597,8.891,9.064
2016-03-05,2016,Mar,2015-2016,1,,2,8.916,8.937875,8.948946181,8.866,9.114
2016-03-06,2016,Mar,2015-2016,1,,2,8.841,8.8785,8.877782986,8.817,8.941
2016-03-07,2016,Mar,2015-2016,1,,2,8.891,8.841,8.840579861,8.742,8.891
2016-03-08,2016,Mar,2015-2016,1,,2,8.841,8.841,8.844885417,8.792,8.916
2016-03-09,2016,Mar,2015-2016,1,,2,8.941,8.866,8.850041667,8.717,8.941
2016-03-10,2016,Mar,2015-2016,1,,2,8.941,8.891,8.896173611,8.817,8.99
2016-03-11,2016,Mar,2015-2016,1,,2,8.891,8.9035,8.909697917,8.866,8.99
2016-03-12,2016,Mar,2015-2016,1,,2,8.866,8.900375,8.903050347,8.841,8.99
2016-03-13,2016,Mar,2015-2016,1,,2,8.817,8.891,8.882432292,8.817,8.916
2016-03-14,2016,Mar,2015-2016,1,,2,8.965,8.947,8.930451389,8.817,9.015
2016-03-15,2016,Mar,2015-2016,1,,2,8.99,9.0025,9.000616319,8.891,9.163
2016-03-16,2016,Mar,2015-2016,1,,2,9.015,9.061,9.062706597,8.916,9.287
2016-03-17,2016,Mar,2015-2016,1,,2,9.089,9.089,9.080663194,8.916,9.312
2016-03-18,2016,Mar,2015-2016,1,,2,9.064,9.064,9.057668403,8.916,9.188
2016-03-19,2016,Mar,2015-2016,1,,2,8.916,8.96825,8.980756944,8.916,9.064
2016-03-20,2016,Mar,2015-2016,1,,2,8.965,8.92225,8.919796875,8.841,8.99
2016-03-21,2016,Mar,2015-2016,1,,2,8.965,8.965,8.974840278,8.891,9.089
2016-03-22,2016,Mar,2015-2016,1,,2,8.99,8.965,8.968894097,8.866,9.04
2016-03-23,2016,Mar,2015-2016,1,,2,8.891,9.018125,9.023692708,8.891,9.114
2016-03-24,2016,Mar,2015-2016,1,,2,8.792,8.891,8.896574653,8.792,8.941
2016-03-25,2016,Mar,2015-2016,1,,2,8.99,8.965,8.933586806,8.767,9.064
2016-03-26,2016,Mar,2015-2016,1,,2,8.916,8.99,9.002059028,8.916,9.064
2016-03-27,2016,Mar,2015-2016,1,,2,8.965,8.965,8.989539931,8.866,9.163
2016-03-28,2016,Mar,2015-2016,1,,2,9.089,9.089,9.110375,8.965,9.312
2016-03-29,2016,Mar,2015-2016,1,,2,9.188,9.169625,9.174175347,8.941,9.361
2016-03-30,2016,Mar,2015-2016,1,,2,9.213,9.259,9.252734375,9.064,9.46
2016-03-31,2016,Mar,2015-2016,1,,2,9.336,9.271375,9.336508681,9.114,9.756
2016-04-01,2016,Apr,2015-2016,1,,2,9.41,9.435,9.425670139,9.213,9.583
2016-04-02,2016,Apr,2015-2016,1,,2,9.485,9.389,9.450585069,9.163,9.879
2016-04-03,2016,Apr,2015-2016,1,,2,9.485,9.494,9.468645833,9.163,9.706
2016-04-04,2016,Apr,2015-2016,1,,2,9.435,9.485,9.492795139,9.336,9.608
2016-04-05,2016,Apr,2015-2016,1,,2,9.213,9.213,9.244010417,9.188,9.435
2016-04-06,2016,Apr,2015-2016,1,,2,9.287,9.2255,9.227427083,9.163,9.312
2016-04-07,2016,Apr,2015-2016,1,,2,9.336,9.321,9.311067708,9.188,9.485
2016-04-08,2016,Apr,2015-2016,1,,2,9.41,9.361,9.369760417,9.238,9.608
2016-04-09,2016,Apr,2015-2016,1,,2,9.435,9.41,9.394616319,9.262,9.534
2016-04-10,2016,Apr,2015-2016,1,,2,9.336,9.312,9.310838542,9.262,9.4225
2016-04-11,2016,Apr,2015-2016,1,,2,9.361,9.37975,9.382609375,9.262,9.558
2016-04-12,2016,Apr,2015-2016,1,,2,9.336,9.435,9.455675347,9.336,9.608
2016-04-13,2016,Apr,2015-2016,1,,2,9.41,9.407,9.428829861,9.336,9.583
2016-04-14,2016,Apr,2015-2016,1,,2,9.558,9.555,9.568625,9.312,10.1
2016-04-15,2016,Apr,2015-2016,1,,2,9.534,9.561125,9.580659722,9.509,9.682
2016-04-16,2016,Apr,2015-2016,1,,2,9.558,9.558,9.554763889,9.509,9.608
2016-04-17,2016,Apr,2015-2016,1,,2,9.608,9.54,9.578059028,9.509,9.854
2016-04-18,2016,Apr,2015-2016,1,,2,9.632,9.608,9.644104167,9.485,10.149
2016-04-19,2016,Apr,2015-2016,1,,2,9.583,9.611,9.675647569,9.485,10.198
2016-04-20,2016,Apr,2015-2016,1,,2,9.706,9.67575,9.707578125,9.509,10.222
2016-04-21,2016,Apr,2015-2016,1,,2,9.682,9.7185,9.741694444,9.534,9.977
2016-04-22,2016,Apr,2015-2016,1,,2,10.026,9.74025,9.754409722,9.608,10.026
2016-04-23,2016,Apr,2015-2016,1,,2,10.247,10.0045,9.984907986,9.608,10.345
2016-04-24,2016,Apr,2015-2016,1,,2,9.829,9.847875,9.868399306,9.558,10.271
2016-04-25,2016,Apr,2015-2016,1,,2,9.928,9.731,9.700869792,9.46,9.928
2016-04-26,2016,Apr,2015-2016,1,,2,9.879,9.82,9.810626736,9.632,9.977
2016-04-27,2016,Apr,2015-2016,1,,2,10.222,10.059625,10.07599479,9.829,10.369
2016-04-28,2016,Apr,2015-2016,1,,2,9.854,9.8725,9.904673611,9.608,10.222
2016-04-29,2016,Apr,2015-2016,1,,2,9.854,9.879,10.00265278,9.731,10.712
2016-04-30,2016,Apr,2015-2016,1,,2,9.928,9.992,9.957302083,9.682,10.345
2016-05-01,2016,May,2015-2016,1,,2,10.124,10.0135,10.11986806,9.756,10.687
2016-05-02,2016,May,2015-2016,1,,2,10.173,10.366375,10.31327604,9.805,10.858
2016-05-03,2016,May,2015-2016,1,,2,10.075,10.072125,10.03525347,9.632,10.492
2016-05-04,2016,May,2015-2016,1,,2,10.001,9.87275,9.924420139,9.485,10.59
2016-05-05,2016,May,2015-2016,1,,2,9.756,9.795625,9.818994792,9.583,10.173
2016-05-06,2016,May,2015-2016,1,,2,9.829,9.78925,9.782824653,9.46,10.296
2016-05-07,2016,May,2015-2016,1,,2,9.903,9.78,9.762274306,9.558,9.952
2016-05-08,2016,May,2015-2016,1,,2,9.903,9.8415,9.824027778,9.485,10.075
2016-05-09,2016,May,2015-2016,1,,2,9.829,9.786375,9.769260417,9.386,10.026
2016-05-10,2016,May,2015-2016,1,,2,9.879,9.768,9.716579861,9.41,9.952
2016-05-11,2016,May,2015-2016,1,,2,9.903,9.8695,9.867986111,9.46,10.222
2016-05-12,2016,May,2015-2016,1,,2,9.805,9.949,9.991517361,9.534,10.541
2016-05-13,2016,May,2015-2016,1,,2,10.222,10.14275,10.17015104,9.706,10.59
2016-05-14,2016,May,2015-2016,1,,2,10.492,10.7145,10.90069792,10.173,12.001
2016-05-15,2016,May,2015-2016,1,,2,11.175,11.443,11.34438368,10.5285,12.098
2016-05-16,2016,May,2015-2016,1,,2,10.785,11.2545,11.26878819,10.1,12.219
2016-05-17,2016,May,2015-2016,1,,2,11.419,11.236,11.15501042,9.583,12.05
2016-05-18,2016,May,2015-2016,1,,2,11.443,11.5645,11.52929861,10.736,12.074
2016-05-19,2016,May,2015-2016,1,,2,10.883,11.011,11.02327778,9.731,11.759
2016-05-20,2016,May,2015-2016,1,,2,9.534,10.277625,10.24066146,9.509,10.907
2016-05-21,2016,May,2015-2016,1,,2,10.394,10.023,10.06238889,9.435,11.078
2016-05-22,2016,May,2015-2016,1,,2,11.127,10.525375,10.57322743,9.756,11.467
2016-05-23,2016,May,2015-2016,1,,2,10.345,10.626,10.60957986,9.854,11.419
2016-05-24,2016,May,2015-2016,1,,2,10.075,10.04775,10.08402431,9.435,10.516
2016-05-25,2016,May,2015-2016,1,,2,9.756,9.95825,9.947109375,9.287,10.32
2016-05-26,2016,May,2015-2016,1,,2,10.369,9.826,9.888019097,9.336,10.394
2016-05-27,2016,May,2015-2016,1,,2,9.854,9.912375,9.874595486,9.46,10.394
2016-05-28,2016,May,2015-2016,1,,2,10.785,10.415125,10.50014757,9.854,11.637
2016-05-29,2016,May,2015-2016,1,,2,9.854,11.23275,11.20090104,9.854,11.953
2016-05-30,2016,May,2015-2016,1,,2,10.81,11.129625,10.98086111,9.854,11.977
2016-05-31,2016,May,2015-2016,1,,2,10.369,10.626375,10.65474479,9.558,11.637
2016-06-01,2016,Jun,2015-2016,1,,2,10.785,11.282,11.38747222,9.756,12.34
2016-06-02,2016,Jun,2015-2016,1,,2,11.565,11.39425,11.52702083,9.706,12.606
2016-06-03,2016,Jun,2015-2016,1,,2,12.098,11.8195,11.87527604,11.321,12.558
2016-06-04,2016,Jun,2015-2016,1,,2,11.783,12.074,12.13149826,11.54,12.558
2016-06-05,2016,Jun,2015-2016,1,,2,11.443,11.41875,11.34579167,10.663,11.88
2016-06-06,2016,Jun,2015-2016,1,,2,11.37,11.1265,11.13644618,10.418,11.734
2016-06-07,2016,Jun,2015-2016,1,,2,11.2,11.1055,11.09808681,10.443,11.492
2016-06-08,2016,Jun,2015-2016,1,,2,10.956,10.73,10.73634722,9.952,11.1875
2016-06-09,2016,Jun,2015-2016,1,,2,11.686,11.2055,11.18089931,10.345,11.904
2016-06-10,2016,Jun,2015-2016,1,,2,10.785,11.169125,11.15853646,10.492,11.759
2016-06-11,2016,Jun,2015-2016,1,,2,10.98,11.1175,11.12875174,10.565,11.637
2016-06-12,2016,Jun,2015-2016,1,,2,11.662,11.546375,11.52647569,10.858,12.292
2016-06-13,2016,Jun,2015-2016,1,,2,11.662,12.21325,12.26671528,11.637,12.944
2016-06-14,2016,Jun,2015-2016,1,,2,10.858,12.1285,12.04349306,10.858,12.509
2016-06-15,2016,Jun,2015-2016,1,,2,11.807,11.658625,11.70421354,10.932,12.195
2016-06-16,2016,Jun,2015-2016,1,,2,11.71,11.516,11.56984896,10.858,12.268
2016-06-17,2016,Jun,2015-2016,1,,2,12.025,11.99825,12.11561979,11.297,13.281
2016-06-18,2016,Jun,2015-2016,1,,2,11.565,12.019125,11.96495139,11.175,12.703
2016-06-19,2016,Jun,2015-2016,1,,2,11.686,11.6345,11.66210938,10.761,12.678
2016-06-20,2016,Jun,2015-2016,1,,2,11.734,11.290875,11.42754861,10.565,12.316
2016-06-21,2016,Jun,2015-2016,1,,2,11.929,11.1205,11.15246701,10.492,11.953
2016-06-22,2016,Jun,2015-2016,1,,2,12.871,12.043625,12.22029514,11.492,12.992
2016-06-23,2016,Jun,2015-2016,1,,2,12.292,11.88,11.85385938,10.932,12.823
2016-06-24,2016,Jun,2015-2016,1,,2,12.364,11.737375,11.69515278,10.81,12.364
2016-06-25,2016,Jun,2015-2016,1,,2,12.799,12.298,12.21620313,10.907,13.016
2016-06-26,2016,Jun,2015-2016,1,,2,11.346,12.90475,12.8219184,11.078,13.834
2016-06-27,2016,Jun,2015-2016,1,,2,10.956,12.28275,12.33326042,10.785,13.161
2016-06-28,2016,Jun,2015-2016,1,,2,10.785,11.92225,11.87821354,10.785,12.678
2016-06-29,2016,Jun,2015-2016,1,,2,11.492,11.776875,11.72677951,10.59,12.799
2016-06-30,2016,Jun,2015-2016,1,,2,11.492,11.80125,12.09051389,10.345,13.497
