date,year,month,waterYear,WaterTemp_QL,WaterTemp_QC,WaterTemp_UQL,WaterTemp,WaterTemp_Med,WaterTemp_Avg,WaterTemp_Min,WaterTemp_Max
2015-10-17,2015,Oct,2015-2016,1,,2,11.2,11.175,11.16712326,11.078,11.248
2015-10-18,2015,Oct,2015-2016,1,,2,11.151,11.16,11.15946007,11.029,11.224
2015-10-19,2015,Oct,2015-2016,1,,2,11.273,11.273,11.23503125,11.102,11.321
2015-10-20,2015,Oct,2015-2016,1,,2,11.248,11.23,11.21645313,11.102,11.297
2015-10-21,2015,Oct,2015-2016,1,,2,11.346,11.248,11.26855208,11.175,11.443
2015-10-22,2015,Oct,2015-2016,1,,2,11.467,11.391,11.45168576,11.297,11.662
2015-10-23,2015,Oct,2015-2016,1,,2,11.88,11.66775,11.67859549,11.37,11.929
2015-10-24,2015,Oct,2015-2016,1,,2,11.88,11.758875,11.75279167,11.54,11.953
2015-10-25,2015,Oct,2015-2016,1,,2,11.078,11.068625,11.18021181,10.932,11.868
2015-10-26,2015,Oct,2015-2016,1,,2,11.175,10.833875,10.88447049,10.492,11.37
2015-10-27,2015,Oct,2015-2016,1,,2,11.224,11.172125,11.09253299,10.736,11.467
2015-10-28,2015,Oct,2015-2016,1,,2,10.834,10.87375,11.00730208,10.59,11.37
2015-10-29,2015,Oct,2015-2016,1,,2,11.273,11.196875,11.15203646,10.785,11.297
2015-10-30,2015,Oct,2015-2016,1,,2,11.273,11.346,11.35136111,11.175,11.467
2015-10-31,2015,Oct,2015-2016,1,,2,11.565,11.467,11.43822917,11.102,11.565
2015-11-01,2015,Nov,2015-2016,1,,2,11.443,11.470125,11.46384375,11.224,11.565
2015-11-02,2015,Nov,2015-2016,1,,2,11.273,11.492,11.45455208,11.224,11.565
2015-11-03,2015,Nov,2015-2016,1,,2,10.785,11.263625,11.2056875,10.785,11.467
2015-11-04,2015,Nov,2015-2016,1,,2,11.224,11.224,11.16912674,10.687,11.394
2015-11-05,2015,Nov,2015-2016,1,,2,10.956,11.028875,11.07604167,10.956,11.273
2015-11-06,2015,Nov,2015-2016,1,,2,11.078,10.935,10.89779514,10.467,11.127
2015-11-07,2015,Nov,2015-2016,1,,2,11.127,11.078,11.07685938,10.834,11.224
2015-11-08,2015,Nov,2015-2016,1,,2,10.858,11.151,11.03501563,10.712,11.248
2015-11-09,2015,Nov,2015-2016,1,,2,10.492,10.396875,10.42705208,9.854,11.029
2015-11-10,2015,Nov,2015-2016,1,,2,10.638,10.191375,10.04146181,9.064,10.907
2015-11-11,2015,Nov,2015-2016,1,,2,9.903,10.599,10.49613715,9.879,10.712
2015-11-12,2015,Nov,2015-2016,1,,2,10.834,10.056625,10.1939809,9.46,10.883
2015-11-13,2015,Nov,2015-2016,1,,2,10.858,10.834,10.81642361,10.565,10.907
2015-11-14,2015,Nov,2015-2016,1,,2,10.247,10.501,10.49838021,9.952,10.883
2015-11-15,2015,Nov,2015-2016,1,,2,9.435,10.3325,10.23927083,9.435,10.858
2015-11-16,2015,Nov,2015-2016,1,,2,10.026,9.41,9.376897569,8.668,10.124
2015-11-17,2015,Nov,2015-2016,1,,2,10.198,10.34775,10.26165972,9.089,10.565
2015-11-18,2015,Nov,2015-2016,1,,2,9.238,9.62925,9.767145833,8.841,10.492
2015-11-19,2015,Nov,2015-2016,1,,2,9.435,9.5215,9.567421875,8.941,10.124
2015-11-20,2015,Nov,2015-2016,1,,2,9.114,9.31775,9.317536458,8.965,9.657
2015-11-21,2015,Nov,2015-2016,1,,2,8.643,8.872375,8.929866319,8.27,9.706
2015-11-22,2015,Nov,2015-2016,1,,2,8.618,8.378625,8.510321181,8.07,9.41
2015-11-23,2015,Nov,2015-2016,1,,2,8.344,8.506,8.563565972,7.92,9.287
2015-11-24,2015,Nov,2015-2016,1,,2,9.509,8.881625,8.692546875,7.619,9.805
2015-11-25,2015,Nov,2015-2016,1,,2,9.262,9.22225,9.009498264,7.594,9.558
2015-11-26,2015,Nov,2015-2016,1,,2,9.089,8.86,8.887411458,7.72,9.534
2015-11-27,2015,Nov,2015-2016,1,,2,8.519,8.77925,8.814197917,7.594,9.386
2015-11-28,2015,Nov,2015-2016,1,,2,8.742,8.683125,8.640723958,7.544,9.336
2015-11-29,2015,Nov,2015-2016,1,,2,8.469,8.369,8.372710069,7.293,9.41
2015-11-30,2015,Nov,2015-2016,1,,2,8.12,8.160625,8.200876736,7.419,9.336
2015-12-01,2015,Dec,2015-2016,1,,2,8.22,8.195,8.187180556,8.07,8.319
2015-12-02,2015,Dec,2015-2016,1,,2,8.17,8.278875,8.394552083,8.045,8.841
2015-12-03,2015,Dec,2015-2016,1,,2,8.965,8.431375,8.597939236,8.22,8.99
2015-12-04,2015,Dec,2015-2016,1,,2,8.419,8.9285,8.928184028,8.419,9.361
2015-12-05,2015,Dec,2015-2016,1,,2,8.841,8.55275,8.630107639,8.27,9.213
2015-12-06,2015,Dec,2015-2016,1,,2,9.386,9.188,9.139803819,8.817,9.485
2015-12-07,2015,Dec,2015-2016,1,,2,9.336,9.29025,9.27890625,8.965,9.485
2015-12-08,2015,Dec,2015-2016,1,,2,9.386,9.312,9.247600694,8.693,9.509
2015-12-09,2015,Dec,2015-2016,1,,2,9.41,9.435,9.423402778,9.089,9.583
2015-12-10,2015,Dec,2015-2016,1,,2,9.114,9.283875,9.200958333,8.519,9.46
2015-12-11,2015,Dec,2015-2016,1,,2,8.965,8.63675,8.695279514,8.444,9.238
2015-12-12,2015,Dec,2015-2016,1,,2,8.444,8.680125,8.667855903,8.245,9.114
2015-12-13,2015,Dec,2015-2016,1,,2,8.817,8.723375,8.713046875,8.319,9.163
2015-12-14,2015,Dec,2015-2016,1,,2,8.145,8.195,8.203236111,6.965,8.916
2015-12-15,2015,Dec,2015-2016,1,,2,8.245,8.5125,8.462215278,7.87,9.238
2015-12-16,2015,Dec,2015-2016,1,,2,8.02,8.288625,8.467612847,7.041,9.238
2015-12-17,2015,Dec,2015-2016,1,,2,7.92,8.27925,8.290625,7.569,9.163
2015-12-18,2015,Dec,2015-2016,1,,2,7.645,8.3565,8.330137153,7.569,8.693
2015-12-19,2015,Dec,2015-2016,1,,2,7.77,7.58775,7.606852431,7.217,7.97
2015-12-20,2015,Dec,2015-2016,1,,2,8.866,8.210625,8.222145833,7.419,9.015
2015-12-21,2015,Dec,2015-2016,1,,2,8.965,8.674125,8.562112847,7.695,9.015
2015-12-22,2015,Dec,2015-2016,1,,2,8.494,8.288625,8.363234375,7.619,9.089
2015-12-23,2015,Dec,2015-2016,1,,2,8.494,8.2915,8.246569444,7.192,8.767
2015-12-24,2015,Dec,2015-2016,1,,2,7.795,7.676125,7.737706597,6.864,8.792
2015-12-25,2015,Dec,2015-2016,1,,2,7.393,7.343,7.431774306,6.23,8.394
2015-12-26,2015,Dec,2015-2016,1,,2,7.77,7.1035,7.096991319,6.306,8.295
2015-12-27,2015,Dec,2015-2016,1,,2,8.195,8.08875,8.079338542,7.544,8.444
2015-12-28,2015,Dec,2015-2016,1,,2,8.02,8.347125,8.301373264,7.67,8.494
2015-12-29,2015,Dec,2015-2016,1,,2,7.519,8.073125,8.070418403,6.813,8.469
2015-12-30,2015,Dec,2015-2016,1,,2,7.167,7.885625,7.939520833,7.167,8.519
2015-12-31,2015,Dec,2015-2016,1,,2,7.544,7.71675,7.697526042,6.687,8.295
2016-01-01,2016,Jan,2015-2016,1,,2,7.015,7.34925,7.248314236,6.484,8.17
2016-01-02,2016,Jan,2015-2016,1,,2,6.965,6.926875,6.921822917,6.585,7.066
2016-01-03,2016,Jan,2015-2016,1,,2,6.763,6.848375,6.855100694,6.661,7.393
2016-01-04,2016,Jan,2015-2016,1,,2,6.509,6.661,6.643524306,6.433,6.914
2016-01-05,2016,Jan,2015-2016,1,,2,6.712,6.538125,6.576765625,5.975,6.965
2016-01-06,2016,Jan,2015-2016,1,,2,6.737,6.759375,6.789755208,6.23,8.045
2016-01-07,2016,Jan,2015-2016,1,,2,6.839,6.693125,6.70759375,6.357,7.569
2016-01-08,2016,Jan,2015-2016,1,,2,6.788,6.759375,6.652942708,5.616,7.72
2016-01-09,2016,Jan,2015-2016,1,,2,6.864,6.927,6.958902778,6.306,7.645
2016-01-10,2016,Jan,2015-2016,1,,2,6.763,7.028,6.975980903,6.153,7.695
2016-01-11,2016,Jan,2015-2016,1,,2,7.015,7.015,7.042611111,6.788,7.72
2016-01-12,2016,Jan,2015-2016,1,,2,7.167,7.148,7.130236111,6.965,7.469
2016-01-13,2016,Jan,2015-2016,1,,2,7.569,7.27375,7.33653125,6.914,7.895
2016-01-14,2016,Jan,2015-2016,1,,2,8.095,7.52525,7.551288194,7.293,8.095
2016-01-15,2016,Jan,2015-2016,1,,2,7.519,7.779375,7.803930556,6.813,8.12
2016-01-16,2016,Jan,2015-2016,1,,2,7.469,7.597125,7.59015625,6.965,8.07
2016-01-17,2016,Jan,2015-2016,1,,2,7.795,7.519,7.54253125,7.167,7.995
2016-01-18,2016,Jan,2015-2016,1,,2,7.945,7.829375,7.736871528,7.116,8.195
2016-01-19,2016,Jan,2015-2016,1,,2,7.995,7.92,7.909670139,7.72,8.095
2016-01-20,2016,Jan,2015-2016,1,,2,7.343,7.945,7.836861111,6.965,8.27
2016-01-21,2016,Jan,2015-2016,1,,2,8.095,7.973125,7.842645833,7.293,8.095
2016-01-22,2016,Jan,2015-2016,1,,2,8.095,8.173125,8.171388889,7.97,8.295
2016-01-23,2016,Jan,2015-2016,1,,2,8.045,8.12,8.119392361,7.995,8.195
2016-01-24,2016,Jan,2015-2016,1,,2,7.895,7.960625,7.964357639,7.745,8.095
2016-01-25,2016,Jan,2015-2016,1,,2,7.594,7.92,7.841682292,7.444,8.07
2016-01-26,2016,Jan,2015-2016,1,,2,7.995,8.07,8.059227431,7.594,8.12
2016-01-27,2016,Jan,2015-2016,1,,2,8.17,8.110625,8.115154514,7.995,8.369
2016-01-28,2016,Jan,2015-2016,1,,2,8.22,8.195,8.193177083,8.145,8.295
2016-01-29,2016,Jan,2015-2016,1,,2,7.895,8.17625,8.126640625,7.87,8.27
2016-01-30,2016,Jan,2015-2016,1,,2,8.195,8.12,8.085791667,7.619,8.245
2016-01-31,2016,Jan,2015-2016,1,,2,8.22,8.229375,8.228984375,8.12,8.295
2016-02-01,2016,Feb,2015-2016,1,,2,8.195,8.22,8.222473958,8.02,8.245
2016-02-02,2016,Feb,2015-2016,1,,2,8.02,8.195,8.134192708,7.72,8.295
2016-02-03,2016,Feb,2015-2016,1,,2,7.87,7.823125,7.810489583,7.368,8.02
2016-02-04,2016,Feb,2015-2016,1,,2,7.368,7.713625,7.607864583,7.167,8.07
2016-02-05,2016,Feb,2015-2016,1,,2,7.845,7.66375,7.658262153,7.318,7.945
2016-02-06,2016,Feb,2015-2016,1,,2,7.67,7.96375,7.941137153,7.67,8.12
2016-02-07,2016,Feb,2015-2016,1,,2,7.97,7.745,7.759013889,7.494,7.995
2016-02-08,2016,Feb,2015-2016,1,,2,8.045,8.045,8.032196181,7.92,8.07
2016-02-09,2016,Feb,2015-2016,1,,2,7.945,8.029375,8.026597222,7.795,8.095
2016-02-10,2016,Feb,2015-2016,1,,2,7.945,7.954375,7.958020833,7.87,8.045
2016-02-11,2016,Feb,2015-2016,1,,2,7.87,7.895,7.899817708,7.845,7.97
2016-02-12,2016,Feb,2015-2016,1,,2,7.97,7.945,7.935625,7.87,8.02
2016-02-13,2016,Feb,2015-2016,1,,2,7.87,7.945,7.892743056,7.645,8.02
2016-02-14,2016,Feb,2015-2016,1,,2,8.095,7.995,7.992873264,7.87,8.095
2016-02-15,2016,Feb,2015-2016,1,,2,8.195,8.0825,8.093090278,7.795,8.245
2016-02-16,2016,Feb,2015-2016,1,,2,8.195,8.204375,8.194131944,8.02,8.27
2016-02-17,2016,Feb,2015-2016,1,,2,8.22,8.27,8.260498264,8.145,8.369
2016-02-18,2016,Feb,2015-2016,1,,2,8.17,8.223125,8.192711806,7.895,8.394
2016-02-19,2016,Feb,2015-2016,1,,2,8.12,8.095,8.091614583,7.945,8.195
2016-02-20,2016,Feb,2015-2016,1,,2,8.145,8.129375,8.130026042,7.87,8.22
2016-02-21,2016,Feb,2015-2016,1,,2,8.195,8.229375,8.230447917,7.92,8.419
2016-02-22,2016,Feb,2015-2016,1,,2,8.22,8.391,8.363623264,8.12,8.469
2016-02-23,2016,Feb,2015-2016,1,,2,8.02,8.17,8.203409722,7.97,8.469
2016-02-24,2016,Feb,2015-2016,1,,2,8.095,8.116875,8.090140625,7.67,8.319
2016-02-25,2016,Feb,2015-2016,1,,2,8.245,8.1325,8.13934375,7.77,8.394
2016-02-26,2016,Feb,2015-2016,1,,2,8.519,8.384625,8.382614583,8.195,8.618
2016-02-27,2016,Feb,2015-2016,1,,2,8.469,8.5555,8.565190972,8.245,8.841
2016-02-28,2016,Feb,2015-2016,1,,2,8.792,8.643,8.603348958,8.295,8.792
2016-02-29,2016,Feb,2015-2016,1,,2,8.866,8.767,8.763871528,8.344,8.916
2016-03-01,2016,Mar,2015-2016,1,,2,8.841,8.866,8.826064236,8.494,8.916
2016-03-02,2016,Mar,2015-2016,1,,2,8.295,8.307,8.383760417,8.22,8.891
2016-03-03,2016,Mar,2015-2016,1,,2,8.319,8.319,8.302486111,8.195,8.344
2016-03-04,2016,Mar,2015-2016,1,,2,8.668,8.334625,8.425873264,8.22,8.866
2016-03-05,2016,Mar,2015-2016,1,,2,8.817,8.770125,8.715602431,8.369,8.866
2016-03-06,2016,Mar,2015-2016,1,,2,8.817,8.817,8.787347222,8.668,8.866
2016-03-07,2016,Mar,2015-2016,1,,2,8.841,8.850375,8.847034722,8.792,8.866
2016-03-08,2016,Mar,2015-2016,1,,2,8.742,8.817,8.804137153,8.444,8.841
2016-03-09,2016,Mar,2015-2016,1,,2,8.792,8.792,8.791565972,8.717,8.817
2016-03-10,2016,Mar,2015-2016,1,,2,8.792,8.792,8.717020833,8.17,8.841
2016-03-11,2016,Mar,2015-2016,1,,2,8.668,8.767,8.628131944,8.12,8.817
2016-03-12,2016,Mar,2015-2016,1,,2,8.519,8.693,8.636633681,8.045,8.767
2016-03-13,2016,Mar,2015-2016,1,,2,8.767,8.696,8.681993056,8.519,8.767
2016-03-14,2016,Mar,2015-2016,1,,2,8.693,8.738875,8.666107639,8.195,8.792
2016-03-15,2016,Mar,2015-2016,1,,2,8.767,8.763875,8.750475694,8.568,8.817
2016-03-16,2016,Mar,2015-2016,1,,2,8.792,8.767,8.762567708,8.593,8.817
2016-03-17,2016,Mar,2015-2016,1,,2,8.792,8.757625,8.651659722,8.344,8.817
2016-03-18,2016,Mar,2015-2016,1,,2,8.693,8.618,8.628157986,8.494,8.792
2016-03-19,2016,Mar,2015-2016,1,,2,8.693,8.668,8.658368056,8.394,8.767
2016-03-20,2016,Mar,2015-2016,1,,2,8.693,8.693,8.686388889,8.643,8.742
2016-03-21,2016,Mar,2015-2016,1,,2,8.717,8.717,8.7374375,8.693,9.361
2016-03-22,2016,Mar,2015-2016,1,,2,8.717,8.742,8.743569444,8.618,9.064
2016-03-23,2016,Mar,2015-2016,1,,2,8.643,8.668,8.681545139,8.618,8.767
2016-03-24,2016,Mar,2015-2016,1,,2,8.792,8.742,8.737060764,8.643,8.792
2016-03-25,2016,Mar,2015-2016,1,,2,8.792,8.77325,8.776381944,8.668,8.817
2016-03-26,2016,Mar,2015-2016,1,,2,8.817,8.792,8.796109375,8.767,8.841
2016-03-27,2016,Mar,2015-2016,1,,2,8.817,8.817,8.838847222,8.817,8.916
2016-03-28,2016,Mar,2015-2016,1,,2,9.089,8.912875,8.913854167,8.841,9.139
2016-03-29,2016,Mar,2015-2016,1,,2,9.262,8.993125,8.997456597,8.618,9.41
2016-03-30,2016,Mar,2015-2016,1,,2,8.891,9.018125,9.076137153,8.841,9.386
2016-03-31,2016,Mar,2015-2016,1,,2,8.891,8.949875,8.995798611,8.841,9.583
2016-04-01,2016,Apr,2015-2016,1,,2,9.213,8.959375,9.11515625,8.841,9.952
2016-04-02,2016,Apr,2015-2016,1,,2,9.608,9.184875,9.333772569,9.04,10.075
2016-04-03,2016,Apr,2015-2016,1,,2,9.238,9.30575,9.297954861,9.015,10.026
2016-04-04,2016,Apr,2015-2016,1,,2,9.312,9.277625,9.277920139,9.04,9.534
2016-04-05,2016,Apr,2015-2016,1,,2,9.213,9.234875,9.260303819,9.163,9.435
2016-04-06,2016,Apr,2015-2016,1,,2,9.139,9.213,9.188684028,9.064,9.312
2016-04-07,2016,Apr,2015-2016,1,,2,9.064,9.139,9.147137153,9.015,9.682
2016-04-08,2016,Apr,2015-2016,1,,2,9.163,9.089,9.126175347,9.015,9.756
2016-04-09,2016,Apr,2015-2016,1,,2,9.485,9.231625,9.27740625,9.064,9.854
2016-04-10,2016,Apr,2015-2016,1,,2,9.485,9.357875,9.375145833,9.114,9.829
2016-04-11,2016,Apr,2015-2016,1,,2,9.46,9.283875,9.334105903,9.139,9.805
2016-04-12,2016,Apr,2015-2016,1,,2,9.238,9.3025,9.361774306,9.188,9.657
2016-04-13,2016,Apr,2015-2016,1,,2,9.213,9.299375,9.297098958,9.163,9.534
2016-04-14,2016,Apr,2015-2016,1,,2,9.312,9.287,9.301411458,9.188,9.509
2016-04-15,2016,Apr,2015-2016,1,,2,9.435,9.33975,9.389814236,9.238,9.731
2016-04-16,2016,Apr,2015-2016,1,,2,9.361,9.456625,9.464475694,9.361,9.632
2016-04-17,2016,Apr,2015-2016,1,,2,9.41,9.41,9.443734375,9.312,9.756
2016-04-18,2016,Apr,2015-2016,1,,2,9.632,9.4725,9.594024306,9.41,10.443
2016-04-19,2016,Apr,2015-2016,1,,2,9.952,10.022875,10.16845833,9.632,11.759
2016-04-20,2016,Apr,2015-2016,1,,2,9.977,10.051,10.25049132,9.731,12.025
2016-04-21,2016,Apr,2015-2016,1,,2,10.1,10.038125,10.14707813,9.583,11.248
2016-04-22,2016,Apr,2015-2016,1,,2,9.706,9.942875,10.07629514,9.632,10.956
2016-04-23,2016,Apr,2015-2016,1,,2,9.977,9.805,9.850508681,9.435,11.053
2016-04-24,2016,Apr,2015-2016,1,,2,9.706,9.912375,9.935720486,9.657,10.541
2016-04-25,2016,Apr,2015-2016,1,,2,9.928,9.805,9.840621528,9.509,10.443
2016-04-26,2016,Apr,2015-2016,1,,2,9.756,9.688,9.745958333,9.534,10.1
2016-04-27,2016,Apr,2015-2016,1,,2,9.78,9.731,9.740965278,9.534,10.149
2016-04-28,2016,Apr,2015-2016,1,,2,10.222,9.832125,9.889267361,9.632,10.418
2016-04-29,2016,Apr,2015-2016,1,,2,10.345,9.844625,9.938682292,9.509,10.394
2016-04-30,2016,Apr,2015-2016,1,,2,9.829,9.983,10.10415972,9.632,10.858
2016-05-01,2016,May,2015-2016,1,,2,10.051,10.161,10.31701736,9.78,11.492
2016-05-02,2016,May,2015-2016,1,,2,11.419,10.751375,10.84695139,10.0755,11.977
2016-05-03,2016,May,2015-2016,1,,2,10.907,10.31725,10.50704167,9.632,11.807
2016-05-04,2016,May,2015-2016,1,,2,9.706,10.32025,10.52811979,9.706,11.953
2016-05-05,2016,May,2015-2016,1,,2,10.296,10.185375,10.32296875,9.632,11.807
2016-05-06,2016,May,2015-2016,1,,2,9.952,9.888,10.0186875,9.534,11.54
2016-05-07,2016,May,2015-2016,1,,2,9.952,9.745875,9.865576389,9.336,11.078
2016-05-08,2016,May,2015-2016,1,,2,9.682,9.669375,9.731447917,9.361,10.394
2016-05-09,2016,May,2015-2016,1,,2,10.516,9.774125,9.902975694,9.287,11.224
2016-05-10,2016,May,2015-2016,1,,2,10.565,9.613875,9.776609375,9.287,10.932
2016-05-11,2016,May,2015-2016,1,,2,10.222,9.5955,9.638921875,9.262,11.175
2016-05-12,2016,May,2015-2016,1,,2,11.953,9.811125,9.891355903,9.312,12.122
2016-05-13,2016,May,2015-2016,1,,2,11.321,11.285125,11.28708333,10.1,12.389
2016-05-14,2016,May,2015-2016,1,,2,10.712,11.233125,11.21668924,10.638,12.05
2016-05-15,2016,May,2015-2016,1,,2,10.369,10.98,10.91873438,10.345,12.001
2016-05-16,2016,May,2015-2016,1,,2,10.614,10.641125,10.61606771,10.369,10.932
2016-05-17,2016,May,2015-2016,1,,2,10.59,10.5775,10.56075,10.32,10.736
2016-05-18,2016,May,2015-2016,1,,2,10.687,10.632,10.63094965,10.271,11.005
2016-05-19,2016,May,2015-2016,1,,2,10.663,10.733375,10.72433333,10.394,11.127
2016-05-20,2016,May,2015-2016,1,,2,11.71,11.09625,11.06967535,10.345,11.88
2016-05-21,2016,May,2015-2016,1,,2,11.759,11.661875,11.71134549,11.346,12.219
2016-05-22,2016,May,2015-2016,1,,2,11.783,11.606875,11.56455556,10.785,12.219
2016-05-23,2016,May,2015-2016,1,,2,11.053,10.677875,10.85557986,10.198,12.05
2016-05-24,2016,May,2015-2016,1,,2,9.903,10.216125,10.24964931,9.706,11.224
2016-05-25,2016,May,2015-2016,1,,2,9.952,10.115,10.17944271,9.509,11.37
2016-05-26,2016,May,2015-2016,1,,2,9.632,10.00425,10.14776389,9.386,11.443
2016-05-27,2016,May,2015-2016,1,,2,9.509,9.860125,10.03078993,9.336,11.492
2016-05-28,2016,May,2015-2016,1,,2,9.706,9.811125,9.912095486,9.312,11.273
2016-05-29,2016,May,2015-2016,1,,2,10.467,10.0935,10.06465799,9.608,11.224
2016-05-30,2016,May,2015-2016,1,,2,10.59,10.397,10.52363368,9.78,11.977
2016-05-31,2016,May,2015-2016,1,,2,10.712,10.586625,10.76052431,10.173,12.364
2016-06-01,2016,Jun,2015-2016,1,,2,10.785,10.760625,11.0113316,10.198,12.074
2016-06-02,2016,Jun,2015-2016,1,,2,10.736,10.816,10.92584201,10.271,12.292
2016-06-03,2016,Jun,2015-2016,1,,2,10.834,11.0045,11.14419792,10.59,12.268
2016-06-04,2016,Jun,2015-2016,1,,2,11.029,10.92575,10.96721007,10.541,11.321
2016-06-05,2016,Jun,2015-2016,1,,2,11.273,10.96225,11.04004167,10.492,12.534
2016-06-06,2016,Jun,2015-2016,1,,2,11.686,11.294125,11.53060243,10.687,12.871
2016-06-07,2016,Jun,2015-2016,1,,2,11.832,11.15425,11.29946181,10.198,13.473
2016-06-08,2016,Jun,2015-2016,1,,2,12.074,11.4125,11.40077431,10.1,13.088
2016-06-09,2016,Jun,2015-2016,1,,2,10.541,10.937625,10.94675868,10.198,12.025
2016-06-10,2016,Jun,2015-2016,1,,2,10.663,10.678,10.72417708,10.369,11.71
2016-06-11,2016,Jun,2015-2016,1,,2,10.858,11.01975,11.15034896,10.467,12.775
2016-06-12,2016,Jun,2015-2016,1,,2,11.443,11.91,11.91312326,10.736,12.968
2016-06-13,2016,Jun,2015-2016,1,,2,11.589,11.3215,11.29990625,10.956,11.589
2016-06-14,2016,Jun,2015-2016,1,,2,11.88,11.613,11.63007118,11.127,12.025
2016-06-15,2016,Jun,2015-2016,1,,2,11.832,11.740625,11.73166667,11.273,12.074
2016-06-16,2016,Jun,2015-2016,1,,2,11.443,12.083,12.01684201,11.419,12.268
2016-06-17,2016,Jun,2015-2016,1,,2,11.686,11.883,11.86369618,11.4795,12.098
2016-06-18,2016,Jun,2015-2016,1,,2,11.856,11.892,11.89873958,11.662,12.34
2016-06-19,2016,Jun,2015-2016,1,,2,11.904,11.931875,12.16054861,11.71,13.209
2016-06-20,2016,Jun,2015-2016,1,,2,11.613,11.971,12.08867882,11.273,13.81
2016-06-21,2016,Jun,2015-2016,1,,2,11.419,11.85,12.03298264,11.102,13.762
2016-06-22,2016,Jun,2015-2016,1,,2,11.394,11.673875,11.66555035,11.175,12.606
2016-06-23,2016,Jun,2015-2016,1,,2,12.05,11.74975,11.74179167,11.297,12.582
2016-06-24,2016,Jun,2015-2016,1,,2,11.734,11.613,11.65267361,11.175,12.847
2016-06-25,2016,Jun,2015-2016,1,,2,11.662,11.41275,11.45335417,10.858,12.606
2016-06-26,2016,Jun,2015-2016,1,,2,11.613,11.719125,11.71391146,11.175,12.485
2016-06-27,2016,Jun,2015-2016,1,,2,12.437,12.052625,12.01878472,11.151,13.064
2016-06-28,2016,Jun,2015-2016,1,,2,12.025,12.612125,12.60506944,11.419,15.079
2016-06-29,2016,Jun,2015-2016,1,,2,12.025,12.12225,12.20220833,11.321,13.642
2016-06-30,2016,Jun,2015-2016,1,,2,11.904,12.02525,12.06740451,11.37,13.137
